CoRoT_ID,period_deleuil,period,e_period,p_deleuil,p,e_p,adivR_deleuil,adivR,e_adivR,b_deleuil,b,e_b,chi2,filter_technique,filter_order,filter_cutoff,filter_numNei
105209106.0,4.204644,4.22,0.0141421356237309,0.0771,0.06,6.938893903907228e-18,6.2,6.22,0.0141421356237309,0.0,0.02,0.0047140452079103175,15.660784123607757,bessel,n1,f05,
105793995.0,4.860616,4.85,0.014142135623731027,0.1599,0.14,0.012103072956898175,9.66,9.66,0.014142135623730649,1.04,1.04,0.01549949595954657,1.3097449720642467,bessel,n1,f05,
105819653.0,9.756373,9.78,0.014142135623730649,0.0468,0.04,0.005000000000000001,13.06,13.08,0.01414213562373115,0.66,0.69,0.01707825127659932,1.014301269931074,bessel,n1,f05,
105833549.0,2.994279,2.97,0.014142135623730838,0.1039,0.09,1.3877787807814457e-17,6.71,6.7,0.0141421356237309,0.83,0.86,0.008164965809277266,5.884453004224394,bessel,n1,f05,
105891283.0,95.270554,95.29,0.014142135623732156,0.1282,0.11,2.7755575615628914e-17,97.61,97.63,0.014142135623730148,0.0,0.02,0.0047140452079103175,411.20860795283386,bessel,n1,f05,
106017681.0,8.886623,8.91,0.01414213562373115,0.1122,0.09,1.3877787807814457e-17,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,17.78682083229134,bessel,n1,f05,
110839339.0,4.035144,4.02,0.0141421356237309,0.0941,0.07,1.3877787807814457e-17,9.21,9.19,0.014142135623731403,0.64,0.67,0.017078251276599343,2.634846554032056,bessel,n1,f05,
315198039.0,3.896914,3.92,0.014142135623730961,0.0758,0.06,6.938893903907228e-18,6.92,6.94,0.014142135623730899,0.0,0.02,0.0047140452079103175,575.6025214407574,bessel,n1,f05,
315211361.0,1.900078,1.88,0.017078251276599347,0.1383,0.12,2.7755575615628914e-17,6.34,6.32,0.014142135623730899,0.44,0.46,1.6653345369377348e-16,113.72336629318389,bessel,n1,f05,
315239728.0,9.243751,9.26,0.014142135623730649,0.0801,0.06,6.938893903907228e-18,35.22,35.25,0.017078251276598705,0.0,0.02,0.004714045207910317,266.63588101754374,bessel,n1,f05,
652180991.0,5.208129,5.19,0.0141421356237309,0.0585,0.05,1.3877787807814457e-17,5.65,5.63,0.014142135623731027,0.67,0.7,0.0170782512765993,3.937922888833541,bessel,n1,f05,
100725706.0,13.24016,13.22,0.014142135623730649,0.1483,0.13,0.004330127018922197,22.36,22.34,0.017078251276599225,0.92,0.94,0.008291561975888465,6.6248930504135775,bessel,n1,f06,
101086161.0,6.21238,6.19,0.0141421356237309,0.0892,0.07,1.3877787807814457e-17,11.93,11.91,0.014142135623730649,0.82,0.85,0.017078251276599298,4.946901412644462,bessel,n1,f06,
101368192.0,4.25667,4.24,0.0141421356237309,0.0661,0.05,1.3877787807814457e-17,8.23,8.21,0.014142135623730649,0.48,0.51,0.017078251276599333,9.847586105376536,bessel,n1,f06,
102671819.0,2.828042,2.85,0.014142135623730965,0.1309,0.11,0.004330127018922191,7.81,7.82,0.014142135623731025,0.63,0.66,0.017320508075688787,2.6031180228479,bessel,n1,f06,
102764809.0,4.037928,4.03,0.0141421356237309,0.1116,0.1,2.7755575615628914e-17,9.13,9.11,0.014142135623731403,0.74,0.77,0.0050000000000000044,29.89207072134223,bessel,n1,f06,
102890318.0,1.508956,1.49,0.017078251276599347,0.141,0.13,2.7755575615628914e-17,4.62,4.62,0.014142135623730899,0.51,0.54,2.220446049250313e-16,84.02002688074415,bessel,n1,f06,
102912369.0,9.201536,9.19,0.014142135623731402,0.1021,0.08,0.0,17.03,17.06,0.017078251276598705,0.01,0.03,0.007071067811865475,427.06568650205645,bessel,n1,f06,
105209106.0,4.204644,4.22,0.0141421356237309,0.0771,0.06,6.938893903907228e-18,6.2,6.22,0.0141421356237309,0.0,0.02,0.0047140452079103175,15.349481155662264,bessel,n1,f06,
105793995.0,4.860616,4.88,0.014142135623731027,0.1599,0.14,0.012103072956898175,9.66,9.68,0.014142135623730649,1.04,1.04,0.01549949595954657,1.3357288967186334,bessel,n1,f06,
105819653.0,9.756373,9.74,0.014142135623730649,0.0468,0.04,0.005000000000000001,13.06,13.05,0.01414213562373115,0.66,0.69,0.01707825127659932,0.9880707743331292,bessel,n1,f06,
105833549.0,2.994279,3.01,0.014142135623730838,0.1039,0.09,1.3877787807814457e-17,6.71,6.7,0.0141421356237309,0.83,0.85,0.011180339887498957,5.159181565388517,bessel,n1,f06,
105891283.0,95.270554,95.29,0.014142135623732156,0.1282,0.11,2.7755575615628914e-17,97.61,97.63,0.014142135623730148,0.0,0.02,0.0047140452079103175,409.8830443539413,bessel,n1,f06,
106017681.0,8.886623,8.91,0.01414213562373115,0.1122,0.09,1.3877787807814457e-17,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,17.645218131021014,bessel,n1,f06,
110839339.0,4.035144,4.02,0.0141421356237309,0.0941,0.07,1.3877787807814457e-17,9.21,9.19,0.014142135623731403,0.64,0.67,0.017078251276599343,2.6407369893901906,bessel,n1,f06,
315198039.0,3.896914,3.92,0.014142135623730961,0.0758,0.06,6.938893903907228e-18,6.92,6.94,0.014142135623730899,0.0,0.02,0.0047140452079103175,562.7485405502088,bessel,n1,f06,
315211361.0,1.900078,1.88,0.017078251276599347,0.1383,0.12,2.7755575615628914e-17,6.34,6.32,0.014142135623730899,0.44,0.46,1.6653345369377348e-16,111.52057735279318,bessel,n1,f06,
315239728.0,9.243751,9.26,0.014142135623730649,0.0801,0.06,6.938893903907228e-18,35.22,35.25,0.017078251276598705,0.0,0.02,0.004714045207910317,258.13816782518825,bessel,n1,f06,
652180991.0,5.208129,5.19,0.0141421356237309,0.0585,0.05,1.3877787807814457e-17,5.65,5.63,0.014142135623731027,0.67,0.7,0.0170782512765993,3.830032767243782,bessel,n1,f06,
100725706.0,13.24016,13.24,0.014142135623730649,0.1483,0.13,0.004330127018922197,22.36,22.35,0.017078251276599225,0.92,0.93,0.01118033988749891,6.288779713863706,bessel,n1,f07,
101086161.0,6.21238,6.19,0.0141421356237309,0.0892,0.07,1.3877787807814457e-17,11.93,11.91,0.014142135623730649,0.82,0.85,0.017078251276599298,4.896776808884855,bessel,n1,f07,
101368192.0,4.25667,4.24,0.0141421356237309,0.0661,0.05,1.3877787807814457e-17,8.23,8.21,0.014142135623730649,0.48,0.51,0.017078251276599333,9.765613147571235,bessel,n1,f07,
102671819.0,2.828042,2.83,0.014142135623730963,0.1309,0.11,0.004714045207910315,7.81,7.8,0.014142135623731027,0.63,0.66,0.016329931618554533,2.688892649426639,bessel,n1,f07,
102764809.0,4.037928,4.03,0.0141421356237309,0.1116,0.1,2.7755575615628914e-17,9.13,9.11,0.014142135623731403,0.74,0.77,0.0050000000000000044,28.373273368881158,bessel,n1,f07,
102890318.0,1.508956,1.49,0.017078251276599347,0.141,0.13,2.7755575615628914e-17,4.62,4.62,0.014142135623730899,0.51,0.54,2.220446049250313e-16,82.43453089195995,bessel,n1,f07,
102912369.0,9.201536,9.19,0.014142135623731402,0.1021,0.08,0.0,17.03,17.06,0.017078251276598705,0.01,0.03,0.007071067811865475,423.0294241236061,bessel,n1,f07,
105209106.0,4.204644,4.22,0.0141421356237309,0.0771,0.06,6.938893903907228e-18,6.2,6.22,0.0141421356237309,0.0,0.02,0.0047140452079103175,15.092414583803228,bessel,n1,f07,
105793995.0,4.860616,4.88,0.014142135623731025,0.1599,0.14,0.011852612752711695,9.66,9.68,0.014142135623730649,1.04,1.04,0.015294117647058837,1.368083292092687,bessel,n1,f07,
105819653.0,9.756373,9.76,0.014142135623730649,0.0468,0.04,0.005000000000000001,13.06,13.07,0.01414213562373115,0.66,0.69,0.01707825127659932,0.971110860948549,bessel,n1,f07,
105833549.0,2.994279,3.01,0.014142135623730838,0.1039,0.09,1.3877787807814457e-17,6.71,6.7,0.0141421356237309,0.83,0.85,0.011180339887498957,4.666316962310782,bessel,n1,f07,
105891283.0,95.270554,95.29,0.014142135623732156,0.1282,0.11,2.7755575615628914e-17,97.61,97.63,0.014142135623730148,0.0,0.02,0.0047140452079103175,409.13077366627135,bessel,n1,f07,
106017681.0,8.886623,8.91,0.01414213562373115,0.1122,0.09,1.3877787807814457e-17,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,17.563677712726996,bessel,n1,f07,
110839339.0,4.035144,4.02,0.0141421356237309,0.0941,0.07,1.3877787807814457e-17,9.21,9.19,0.014142135623731403,0.64,0.67,0.017078251276599343,2.648430378030509,bessel,n1,f07,
315198039.0,3.896914,3.92,0.014142135623730961,0.0758,0.06,6.938893903907228e-18,6.92,6.94,0.014142135623730899,0.0,0.02,0.0047140452079103175,552.9358855716663,bessel,n1,f07,
315211361.0,1.900078,1.88,0.017078251276599347,0.1383,0.12,2.7755575615628914e-17,6.34,6.32,0.014142135623730899,0.44,0.46,1.6653345369377348e-16,109.91703437818923,bessel,n1,f07,
315239728.0,9.243751,9.26,0.014142135623730649,0.0801,0.06,6.938893903907228e-18,35.22,35.25,0.017078251276598705,0.0,0.02,0.004714045207910317,251.80302398851552,bessel,n1,f07,
652180991.0,5.208129,5.19,0.0141421356237309,0.0585,0.05,1.3877787807814457e-17,5.65,5.63,0.014142135623731027,0.67,0.7,0.0170782512765993,3.750275294734115,bessel,n1,f07,
100725706.0,13.24016,13.26,0.014142135623730649,0.1483,0.13,0.00489897948556636,22.36,22.34,0.017078251276599225,0.92,0.93,0.01019803902718553,5.98662738968268,bessel,n1,f08,
101086161.0,6.21238,6.19,0.0141421356237309,0.0892,0.07,1.3877787807814457e-17,11.93,11.91,0.014142135623730649,0.82,0.85,0.017078251276599298,4.865276080899957,bessel,n1,f08,
101368192.0,4.25667,4.24,0.0141421356237309,0.0661,0.05,1.3877787807814457e-17,8.23,8.21,0.014142135623730649,0.48,0.51,0.017078251276599333,9.706098128292881,bessel,n1,f08,
102671819.0,2.828042,2.85,0.014142135623730963,0.1309,0.11,0.004898979485566354,7.81,7.81,0.014142135623731027,0.63,0.66,0.015779733838059515,2.772638694802836,bessel,n1,f08,
102764809.0,4.037928,4.02,0.0141421356237309,0.1116,0.1,2.7755575615628914e-17,9.13,9.11,0.014142135623731403,0.74,0.77,0.0050000000000000044,27.32032203669717,bessel,n1,f08,
102890318.0,1.508956,1.54,0.017078251276599347,0.141,0.13,2.7755575615628914e-17,4.62,4.64,0.014142135623730899,0.51,0.54,2.220446049250313e-16,81.29810863019159,bessel,n1,f08,
102912369.0,9.201536,9.19,0.014142135623731402,0.1021,0.08,0.0,17.03,17.06,0.017078251276598705,0.01,0.03,0.007071067811865475,419.62251797441036,bessel,n1,f08,
105209106.0,4.204644,4.22,0.0141421356237309,0.0771,0.06,6.938893903907228e-18,6.2,6.22,0.0141421356237309,0.0,0.02,0.0047140452079103175,14.873551268007999,bessel,n1,f08,
105793995.0,4.860616,4.86,0.014142135623731027,0.1599,0.14,0.012120791238484125,9.66,9.65,0.014142135623730649,1.04,1.03,0.014865653511399629,1.3639046747492083,bessel,n1,f08,
105819653.0,9.756373,9.76,0.014142135623730649,0.0468,0.04,0.005000000000000001,13.06,13.06,0.01414213562373115,0.66,0.69,0.01707825127659932,0.9595969847259854,bessel,n1,f08,
105833549.0,2.994279,3.01,0.014142135623730836,0.1039,0.09,0.0,6.71,6.73,0.0141421356237309,0.83,0.85,0.014142135623730963,4.403288713369111,bessel,n1,f08,
105891283.0,95.270554,95.29,0.014142135623732156,0.1282,0.11,2.7755575615628914e-17,97.61,97.63,0.014142135623730148,0.0,0.02,0.0047140452079103175,408.6840823374045,bessel,n1,f08,
